topic	tweet_id	class_label	run_id
covid-19	1370091930131038208	no	manifold_mixup
covid-19	1370078640407519233	no	manifold_mixup
covid-19	1369992756005855233	no	manifold_mixup
covid-19	1369405429986508806	no	manifold_mixup
covid-19	1354895789835751426	no	manifold_mixup
covid-19	1368394337273270272	no	manifold_mixup
covid-19	1368319608109797383	no	manifold_mixup
covid-19	1367497727177854978	no	manifold_mixup
covid-19	1367245903480946699	no	manifold_mixup
covid-19	1370321441237925892	no	manifold_mixup
covid-19	1369417564712017931	no	manifold_mixup
covid-19	1369302178205163522	no	manifold_mixup
covid-19	1370903559907184644	no	manifold_mixup
covid-19	1370558261502431232	no	manifold_mixup
covid-19	1369624591660892164	no	manifold_mixup
covid-19	1368468002195259393	no	manifold_mixup
covid-19	1366552210511958017	no	manifold_mixup
covid-19	1370698656366530561	no	manifold_mixup
covid-19	1369751161197142019	no	manifold_mixup
covid-19	1369510046434947076	no	manifold_mixup
covid-19	1370585135079288833	no	manifold_mixup
covid-19	1370136454085640192	no	manifold_mixup
covid-19	1369645485968011271	no	manifold_mixup
covid-19	1369450633108086789	no	manifold_mixup
covid-19	1368449164561022983	no	manifold_mixup
covid-19	1370331228067495937	no	manifold_mixup
covid-19	1370025415402614788	no	manifold_mixup
covid-19	1370001228281880587	no	manifold_mixup
covid-19	1369413644883275789	no	manifold_mixup
covid-19	1366430541369774087	no	manifold_mixup
covid-19	1359660953160269826	no	manifold_mixup
covid-19	1370011439390416901	no	manifold_mixup
covid-19	1369724396752015366	no	manifold_mixup
covid-19	1368580426722377729	no	manifold_mixup
covid-19	1368431197127380997	no	manifold_mixup
covid-19	1366255539039174659	no	manifold_mixup
covid-19	1371030644881551363	no	manifold_mixup
covid-19	1369919959875338240	no	manifold_mixup
covid-19	1369628904621826053	no	manifold_mixup
covid-19	1369515486204096514	no	manifold_mixup
covid-19	1369110978764308484	no	manifold_mixup
covid-19	1368376838649749518	no	manifold_mixup
covid-19	1368154540982165505	no	manifold_mixup
covid-19	1367616029929574400	no	manifold_mixup
covid-19	1366847032703528962	no	manifold_mixup
covid-19	1358360838076321792	no	manifold_mixup
covid-19	1371025907855597570	no	manifold_mixup
covid-19	1370375699677208578	no	manifold_mixup
covid-19	1370163708593238016	no	manifold_mixup
covid-19	1369697110052995082	no	manifold_mixup
covid-19	1368205967968636929	no	manifold_mixup
covid-19	1368924698197848064	no	manifold_mixup
covid-19	1368780169498955781	no	manifold_mixup
covid-19	1367507240173916165	no	manifold_mixup
covid-19	1370858476478550024	no	manifold_mixup
covid-19	1370830810480316418	no	manifold_mixup
covid-19	1370722400946503680	no	manifold_mixup
covid-19	1370539228317163523	no	manifold_mixup
covid-19	1370503338165428225	no	manifold_mixup
covid-19	1370403732979130369	no	manifold_mixup
covid-19	1370394637194518529	no	manifold_mixup
covid-19	1370384097789501443	no	manifold_mixup
covid-19	1370333633517662210	no	manifold_mixup
covid-19	1370328543339683843	no	manifold_mixup
covid-19	1370221560515063812	no	manifold_mixup
covid-19	1370162911092563969	no	manifold_mixup
covid-19	1370071441392209928	no	manifold_mixup
covid-19	1370070720827564043	no	manifold_mixup
covid-19	1370069439505387520	no	manifold_mixup
covid-19	1370064397851365381	no	manifold_mixup
covid-19	1370054872733745152	no	manifold_mixup
covid-19	1370013028180234249	no	manifold_mixup
covid-19	1370003199973859333	no	manifold_mixup
covid-19	1369967827608735744	no	manifold_mixup
covid-19	1369815812354301953	no	manifold_mixup
covid-19	1369788910046380038	no	manifold_mixup
covid-19	1369787776602955776	no	manifold_mixup
covid-19	1369777838333722625	no	manifold_mixup
covid-19	1369765764954271744	no	manifold_mixup
covid-19	1369726283253420041	no	manifold_mixup
covid-19	1369664558047113217	no	manifold_mixup
covid-19	1369649087964938241	no	manifold_mixup
covid-19	1369380104590200835	no	manifold_mixup
covid-19	1369373931124240388	no	manifold_mixup
covid-19	1369241556058841094	no	manifold_mixup
covid-19	1369240484586127362	no	manifold_mixup
covid-19	1369090388930162692	no	manifold_mixup
covid-19	1368981087037358088	no	manifold_mixup
covid-19	1368952775296638978	no	manifold_mixup
covid-19	1368917111842734081	no	manifold_mixup
covid-19	1368621027157151744	no	manifold_mixup
covid-19	1368570837780074499	no	manifold_mixup
covid-19	1368430207124656132	no	manifold_mixup
covid-19	1368252283646074883	no	manifold_mixup
covid-19	1367867543944368137	no	manifold_mixup
covid-19	1367152280022228992	no	manifold_mixup
covid-19	1366757688084819970	no	manifold_mixup
covid-19	1360879974484373504	no	manifold_mixup
covid-19	1371004320867614720	no	manifold_mixup
covid-19	1370843358315343877	no	manifold_mixup
covid-19	1370841752094060548	no	manifold_mixup
covid-19	1370824940463648769	no	manifold_mixup
covid-19	1370815963332018176	no	manifold_mixup
covid-19	1370793673626058753	no	manifold_mixup
covid-19	1370737662475309060	no	manifold_mixup
covid-19	1370722085513871366	no	manifold_mixup
covid-19	1370670811472932866	no	manifold_mixup
covid-19	1370581223521755138	no	manifold_mixup
covid-19	1370476043874754563	no	manifold_mixup
covid-19	1370413814156517380	no	manifold_mixup
covid-19	1370400440144265216	yes	manifold_mixup
covid-19	1370383253736189955	no	manifold_mixup
covid-19	1370380719898382336	no	manifold_mixup
covid-19	1370376350679318532	no	manifold_mixup
covid-19	1370366409285402629	no	manifold_mixup
covid-19	1370359694380969992	no	manifold_mixup
covid-19	1370291835717947393	no	manifold_mixup
covid-19	1370286933612584961	no	manifold_mixup
covid-19	1370253656256225280	no	manifold_mixup
covid-19	1370189184330305540	no	manifold_mixup
covid-19	1370119127214473216	no	manifold_mixup
covid-19	1370063746492727298	no	manifold_mixup
covid-19	1370019198764609536	no	manifold_mixup
covid-19	1370014113208885251	no	manifold_mixup
covid-19	1370007867483447296	no	manifold_mixup
covid-19	1370002759358025729	no	manifold_mixup
covid-19	1369951731220676609	no	manifold_mixup
covid-19	1369879506773762050	no	manifold_mixup
covid-19	1369819013811871748	no	manifold_mixup
covid-19	1369817205781786632	no	manifold_mixup
covid-19	1369788666739056640	no	manifold_mixup
covid-19	1369761239467974657	no	manifold_mixup
covid-19	1369739991044288523	no	manifold_mixup
covid-19	1369695041803849732	no	manifold_mixup
covid-19	1369668272191381506	no	manifold_mixup
covid-19	1369649244563369990	no	manifold_mixup
covid-19	1369500160179367940	no	manifold_mixup
covid-19	1369437849116766210	no	manifold_mixup
covid-19	1369432972798140422	no	manifold_mixup
covid-19	1369414677210488843	no	manifold_mixup
covid-19	1369406895325384706	no	manifold_mixup
covid-19	1369308326308241413	no	manifold_mixup
covid-19	1369282389596373002	no	manifold_mixup
covid-19	1369088864531456008	no	manifold_mixup
covid-19	1368968017867137030	no	manifold_mixup
covid-19	1368953997441269766	no	manifold_mixup
covid-19	1368934476873670657	no	manifold_mixup
covid-19	1368901636748410883	no	manifold_mixup
covid-19	1368899049835933696	no	manifold_mixup
covid-19	1368850567536185346	no	manifold_mixup
covid-19	1368759637823025152	no	manifold_mixup
covid-19	1368699575742193665	no	manifold_mixup
covid-19	1368682877500723202	no	manifold_mixup
covid-19	1368661050346848256	no	manifold_mixup
covid-19	1368609730831265796	no	manifold_mixup
covid-19	1368553032020070401	no	manifold_mixup
covid-19	1368484330406879248	no	manifold_mixup
covid-19	1367151502855397386	no	manifold_mixup
covid-19	1364992289463013378	no	manifold_mixup
covid-19	1362400917031632900	no	manifold_mixup
covid-19	1351546648896397321	no	manifold_mixup
covid-19	1371133486552211457	no	manifold_mixup
covid-19	1371109762146918400	no	manifold_mixup
covid-19	1371068440354652161	no	manifold_mixup
covid-19	1370954945541898241	no	manifold_mixup
covid-19	1370857453408022530	no	manifold_mixup
covid-19	1370737674051551234	no	manifold_mixup
covid-19	1370706238502273028	no	manifold_mixup
covid-19	1370676009314381828	no	manifold_mixup
covid-19	1370675325798072322	no	manifold_mixup
covid-19	1370639529728675842	no	manifold_mixup
covid-19	1370581642499256324	no	manifold_mixup
covid-19	1370557609271513093	no	manifold_mixup
covid-19	1370537172814626817	no	manifold_mixup
covid-19	1370517543216111622	no	manifold_mixup
covid-19	1370517213908774917	no	manifold_mixup
covid-19	1370495072211468295	no	manifold_mixup
covid-19	1370480985339482117	no	manifold_mixup
covid-19	1370477429765070855	no	manifold_mixup
covid-19	1370475446446481413	no	manifold_mixup
covid-19	1370445151089393665	no	manifold_mixup
covid-19	1370445047448145923	no	manifold_mixup
covid-19	1370437939763773441	no	manifold_mixup
covid-19	1370424635515371521	no	manifold_mixup
covid-19	1370415268552392704	no	manifold_mixup
covid-19	1370394465911902212	no	manifold_mixup
covid-19	1370394444567080963	no	manifold_mixup
covid-19	1370294560845221888	no	manifold_mixup
covid-19	1370191748840914945	no	manifold_mixup
covid-19	1370174228738174976	no	manifold_mixup
covid-19	1370172464173625352	no	manifold_mixup
covid-19	1370170245894307840	no	manifold_mixup
covid-19	1370143721904345092	no	manifold_mixup
covid-19	1370139647272050689	no	manifold_mixup
covid-19	1370123409770827780	no	manifold_mixup
covid-19	1370104182934503427	no	manifold_mixup
covid-19	1370094005699104773	no	manifold_mixup
covid-19	1370061742491992068	no	manifold_mixup
covid-19	1370055736164769795	no	manifold_mixup
covid-19	1370050840631910401	no	manifold_mixup
covid-19	1370045895828516865	no	manifold_mixup
covid-19	1370027080679780354	no	manifold_mixup
covid-19	1370020284598738947	no	manifold_mixup
covid-19	1370015255871492111	no	manifold_mixup
covid-19	1369966608068792320	no	manifold_mixup
covid-19	1369964010087591941	no	manifold_mixup
covid-19	1369917017629851648	no	manifold_mixup
covid-19	1369815719769042951	no	manifold_mixup
covid-19	1369762486690471939	no	manifold_mixup
covid-19	1369758896676552709	no	manifold_mixup
covid-19	1369748663443070978	no	manifold_mixup
covid-19	1369747002901237760	no	manifold_mixup
covid-19	1369679240199872513	no	manifold_mixup
covid-19	1369677374544089093	no	manifold_mixup
covid-19	1369659952655122438	no	manifold_mixup
covid-19	1369649349672771590	no	manifold_mixup
covid-19	1369646861330485250	no	manifold_mixup
covid-19	1369523132512407554	no	manifold_mixup
covid-19	1369482432970248192	no	manifold_mixup
covid-19	1369471817006555136	no	manifold_mixup
covid-19	1369470445402136577	no	manifold_mixup
covid-19	1369452628179042306	no	manifold_mixup
covid-19	1369429290501169154	no	manifold_mixup
covid-19	1369421498117722113	no	manifold_mixup
covid-19	1369384693922201606	no	manifold_mixup
covid-19	1369383646138884100	no	manifold_mixup
covid-19	1369383005123473414	no	manifold_mixup
covid-19	1369364914532401154	no	manifold_mixup
covid-19	1369353121965694977	no	manifold_mixup
covid-19	1369339709818888192	no	manifold_mixup
covid-19	1369339700012609540	no	manifold_mixup
covid-19	1369335080863338502	no	manifold_mixup
covid-19	1369333775746936838	no	manifold_mixup
covid-19	1369304228074823689	no	manifold_mixup
covid-19	1369301158657921028	no	manifold_mixup
covid-19	1369299087640641545	no	manifold_mixup
covid-19	1369280570971262976	no	manifold_mixup
covid-19	1369270242287947780	no	manifold_mixup
covid-19	1369256789078867987	no	manifold_mixup
covid-19	1369196374894538755	no	manifold_mixup
covid-19	1369182092525993988	no	manifold_mixup
covid-19	1369127446461693954	no	manifold_mixup
covid-19	1369118679535919106	no	manifold_mixup
covid-19	1369101909160820749	no	manifold_mixup
covid-19	1369096785877204993	no	manifold_mixup
covid-19	1369068137354686467	no	manifold_mixup
covid-19	1369042880736555011	no	manifold_mixup
covid-19	1369038968289824768	no	manifold_mixup
covid-19	1369036321998659588	no	manifold_mixup
covid-19	1369029728003383297	no	manifold_mixup
covid-19	1369014162131652611	no	manifold_mixup
covid-19	1368996682126553099	no	manifold_mixup
covid-19	1368991591554293774	no	manifold_mixup
covid-19	1368967930810089475	no	manifold_mixup
covid-19	1368962491603165185	no	manifold_mixup
covid-19	1368953576568066053	no	manifold_mixup
covid-19	1368951461846134785	no	manifold_mixup
covid-19	1368941471580164096	no	manifold_mixup
covid-19	1368939571522596864	no	manifold_mixup
covid-19	1368938329341911045	no	manifold_mixup
covid-19	1368935747827494914	no	manifold_mixup
covid-19	1368909479346077700	no	manifold_mixup
covid-19	1368865615600041984	no	manifold_mixup
covid-19	1368776492755251204	no	manifold_mixup
covid-19	1368756054738104320	no	manifold_mixup
covid-19	1368737126955638786	no	manifold_mixup
covid-19	1368709062511108099	no	manifold_mixup
covid-19	1368632020503457792	no	manifold_mixup
covid-19	1368613830272577536	no	manifold_mixup
covid-19	1368591088605409280	no	manifold_mixup
covid-19	1368583972989632519	no	manifold_mixup
covid-19	1368568389346721794	no	manifold_mixup
covid-19	1368517862831370244	no	manifold_mixup
covid-19	1368425175448887301	no	manifold_mixup
covid-19	1368409572814295044	no	manifold_mixup
covid-19	1368343909806510085	no	manifold_mixup
covid-19	1368333512915492870	no	manifold_mixup
covid-19	1368332301822816261	no	manifold_mixup
covid-19	1368305386101432323	no	manifold_mixup
covid-19	1368192177990496258	no	manifold_mixup
covid-19	1367986051202027520	no	manifold_mixup
covid-19	1367911222641889280	no	manifold_mixup
covid-19	1367442326394728448	no	manifold_mixup
covid-19	1367169365834162185	no	manifold_mixup
covid-19	1362771567776845824	no	manifold_mixup
covid-19	1371135623545942021	no	manifold_mixup
covid-19	1371124635429957643	no	manifold_mixup
covid-19	1371116449536864258	no	manifold_mixup
covid-19	1371091730884403205	no	manifold_mixup
covid-19	1371078176445771780	no	manifold_mixup
covid-19	1371076679100215301	no	manifold_mixup
covid-19	1371069405157859330	no	manifold_mixup
covid-19	1371067007869841410	no	manifold_mixup
covid-19	1371053571807059968	no	manifold_mixup
covid-19	1371043482903531522	no	manifold_mixup
covid-19	1371026338048532485	no	manifold_mixup
covid-19	1371006739752058882	no	manifold_mixup
covid-19	1370960968319045636	no	manifold_mixup
covid-19	1370915873045630976	no	manifold_mixup
covid-19	1370896841139752960	no	manifold_mixup
covid-19	1370887454950105089	no	manifold_mixup
covid-19	1370885693317259273	no	manifold_mixup
covid-19	1370864775631093762	no	manifold_mixup
covid-19	1370832143908106241	no	manifold_mixup
covid-19	1370818341615632389	no	manifold_mixup
covid-19	1370808861284839425	no	manifold_mixup
covid-19	1370801447336607744	no	manifold_mixup
covid-19	1370793677598175234	no	manifold_mixup
covid-19	1370789109627645955	no	manifold_mixup
covid-19	1370783772027842563	no	manifold_mixup
covid-19	1370778826859495429	no	manifold_mixup
covid-19	1370771673637609476	no	manifold_mixup
covid-19	1370749645845110790	no	manifold_mixup
covid-19	1370721343801544704	no	manifold_mixup
covid-19	1370721323970924546	no	manifold_mixup
covid-19	1370683801035284482	no	manifold_mixup
covid-19	1370645938721677312	no	manifold_mixup
covid-19	1370620018749104129	no	manifold_mixup
covid-19	1370592960102985732	no	manifold_mixup
covid-19	1370586440157917185	no	manifold_mixup
covid-19	1370572383216492553	no	manifold_mixup
covid-19	1370561641985814531	no	manifold_mixup
covid-19	1370559798215913474	no	manifold_mixup
covid-19	1370558109987508232	no	manifold_mixup
covid-19	1370539755046375426	no	manifold_mixup
covid-19	1370518538499325954	no	manifold_mixup
covid-19	1370509914636963845	no	manifold_mixup
covid-19	1370509716133179398	no	manifold_mixup
covid-19	1367223884584484864	no	manifold_mixup
covid-19	1368480752208257024	no	manifold_mixup
covid-19	1370911311232696325	no	manifold_mixup
covid-19	1370395166851399682	no	manifold_mixup
covid-19	1369814835337302018	no	manifold_mixup
covid-19	1369710137959723013	no	manifold_mixup
covid-19	1368780609557045252	no	manifold_mixup
covid-19	1370852563659149316	no	manifold_mixup
covid-19	1370191051957309443	no	manifold_mixup
covid-19	1369704101265743875	no	manifold_mixup
covid-19	1369062120864776195	no	manifold_mixup
covid-19	1368982218295672834	no	manifold_mixup
covid-19	1368970370045337602	no	manifold_mixup
covid-19	1368548724222402573	no	manifold_mixup
covid-19	1367522052354301963	no	manifold_mixup
covid-19	1366901169499627521	no	manifold_mixup
covid-19	1359162640761638912	no	manifold_mixup
covid-19	1370515034720309250	no	manifold_mixup
covid-19	1370408744190935044	no	manifold_mixup
covid-19	1370331586579795968	no	manifold_mixup
covid-19	1369829699879399430	no	manifold_mixup
covid-19	1369739931371896833	no	manifold_mixup
covid-19	1369669953700380676	no	manifold_mixup
covid-19	1369578095330557958	no	manifold_mixup
covid-19	1369305072123920386	no	manifold_mixup
covid-19	1368645124310306820	no	manifold_mixup
covid-19	1367515415526662145	no	manifold_mixup
covid-19	1370859703626960898	no	manifold_mixup
covid-19	1370642031362592770	no	manifold_mixup
covid-19	1370312298796027904	no	manifold_mixup
covid-19	1370300620977152000	no	manifold_mixup
covid-19	1370124908169211911	no	manifold_mixup
covid-19	1370117877211164673	no	manifold_mixup
covid-19	1369888563932901376	no	manifold_mixup
covid-19	1369617801913188361	no	manifold_mixup
covid-19	1369477348412649472	no	manifold_mixup
covid-19	1369362351661711370	no	manifold_mixup
covid-19	1369347476218654722	no	manifold_mixup
covid-19	1368358281241108480	no	manifold_mixup
covid-19	1364450792036462592	no	manifold_mixup
covid-19	1370843380276690944	no	manifold_mixup
covid-19	1370074397697048584	no	manifold_mixup
covid-19	1369722770431430656	no	manifold_mixup
covid-19	1369709733163261955	no	manifold_mixup
covid-19	1369075462811639813	no	manifold_mixup
covid-19	1368895087996985349	no	manifold_mixup
covid-19	1368226963647836163	no	manifold_mixup
covid-19	1371063112405639174	no	manifold_mixup
covid-19	1370839111590801410	no	manifold_mixup
covid-19	1370789317392621568	no	manifold_mixup
covid-19	1370504177768611846	no	manifold_mixup
covid-19	1370429936037732353	no	manifold_mixup
covid-19	1370376037910126596	no	manifold_mixup
covid-19	1370065676665303040	no	manifold_mixup
covid-19	1370036696616689666	no	manifold_mixup
covid-19	1369724768379957253	no	manifold_mixup
covid-19	1369720934769127424	no	manifold_mixup
covid-19	1369669372575416321	no	manifold_mixup
covid-19	1369575825834655746	no	manifold_mixup
covid-19	1369399634465075202	no	manifold_mixup
covid-19	1369299669143142405	no	manifold_mixup
covid-19	1369167890021236739	no	manifold_mixup
covid-19	1368945557402705922	no	manifold_mixup
covid-19	1368755053486571526	no	manifold_mixup
covid-19	1368504872161570820	no	manifold_mixup
covid-19	1367544344551456771	no	manifold_mixup
covid-19	1367498397591175177	no	manifold_mixup
covid-19	1366570375568527363	no	manifold_mixup
covid-19	1371098903618191363	no	manifold_mixup
covid-19	1370999882920587268	no	manifold_mixup
covid-19	1370470967642836997	no	manifold_mixup
covid-19	1370439463780945931	no	manifold_mixup
covid-19	1370365153934512128	no	manifold_mixup
covid-19	1370268318775541765	no	manifold_mixup
covid-19	1370238120529174529	no	manifold_mixup
covid-19	1369815543784554507	no	manifold_mixup
covid-19	1369734866103894020	no	manifold_mixup
covid-19	1369730013315141632	no	manifold_mixup
covid-19	1369677955614601221	no	manifold_mixup
covid-19	1369623997651034115	no	manifold_mixup
covid-19	1369470677686788096	no	manifold_mixup
covid-19	1369315137111216132	no	manifold_mixup
covid-19	1369312934049050624	no	manifold_mixup
covid-19	1369302222077591573	no	manifold_mixup
covid-19	1369281818441224208	no	manifold_mixup
covid-19	1369227918983987202	no	manifold_mixup
covid-19	1369010013558218758	no	manifold_mixup
covid-19	1369008241460584452	no	manifold_mixup
covid-19	1368855283016011778	no	manifold_mixup
covid-19	1368139388576804865	no	manifold_mixup
covid-19	1368093660756148225	no	manifold_mixup
covid-19	1367964395431727116	no	manifold_mixup
covid-19	1367935174437113856	no	manifold_mixup
covid-19	1357418421688950784	no	manifold_mixup
covid-19	1371076170188472322	no	manifold_mixup
covid-19	1371034660835368960	no	manifold_mixup
covid-19	1370765474796085250	no	manifold_mixup
covid-19	1370481085591785472	no	manifold_mixup
covid-19	1370424104684245000	no	manifold_mixup
covid-19	1370392519394136064	no	manifold_mixup
covid-19	1370338495609368581	no	manifold_mixup
covid-19	1370298857616183297	no	manifold_mixup
covid-19	1370089668998488066	no	manifold_mixup
covid-19	1370010378705514504	no	manifold_mixup
covid-19	1369830469664178181	no	manifold_mixup
covid-19	1369745343248732160	no	manifold_mixup
covid-19	1369662803318038534	no	manifold_mixup
covid-19	1369637957909553153	no	manifold_mixup
covid-19	1369484600699875331	no	manifold_mixup
covid-19	1369475595344748548	no	manifold_mixup
covid-19	1369379986482855947	no	manifold_mixup
covid-19	1369363699387994112	no	manifold_mixup
covid-19	1369347538797625347	no	manifold_mixup
covid-19	1369309977463160832	no	manifold_mixup
covid-19	1369159096398659586	no	manifold_mixup
covid-19	1369023447829975042	no	manifold_mixup
covid-19	1368986532711915522	no	manifold_mixup
covid-19	1368949546047438849	no	manifold_mixup
covid-19	1370302858520825857	no	manifold_mixup
covid-19	1368866038213935107	no	manifold_mixup
covid-19	1360301605795491843	no	manifold_mixup
covid-19	1348591411407499272	no	manifold_mixup
covid-19	1348765791638810624	no	manifold_mixup
covid-19	1354514544375291904	no	manifold_mixup
covid-19	1369893558786875397	no	manifold_mixup
covid-19	1369469803795124225	no	manifold_mixup
covid-19	1370526209776496648	no	manifold_mixup
covid-19	1369393835210575882	no	manifold_mixup
covid-19	1361494658153476096	no	manifold_mixup
covid-19	1368007420929216514	no	manifold_mixup
covid-19	1368016265386762244	no	manifold_mixup
covid-19	1367206160198107139	no	manifold_mixup
covid-19	1366083991120527366	no	manifold_mixup
covid-19	1366864490424369162	no	manifold_mixup
covid-19	1352688746978828289	no	manifold_mixup
covid-19	1371072069258055684	no	manifold_mixup
covid-19	1366077985682583562	no	manifold_mixup
covid-19	1367300447032274947	no	manifold_mixup
covid-19	1367910780742471685	no	manifold_mixup
covid-19	1367885268741685248	no	manifold_mixup
covid-19	1366917687822094338	no	manifold_mixup
covid-19	1370004867142549507	yes	manifold_mixup
covid-19	1366864062433423365	no	manifold_mixup
covid-19	1356264295726772226	no	manifold_mixup
covid-19	1370626654654054400	no	manifold_mixup
covid-19	1369332679968231428	no	manifold_mixup
covid-19	1371117924266704896	no	manifold_mixup
covid-19	1368961124238983170	no	manifold_mixup
covid-19	1368451515158003713	no	manifold_mixup
covid-19	1370278559135236096	no	manifold_mixup
covid-19	1369996972334190592	no	manifold_mixup
covid-19	1369258162843488259	no	manifold_mixup
covid-19	1370183744145985537	no	manifold_mixup
covid-19	1369769401310908420	no	manifold_mixup
covid-19	1367848041261187077	no	manifold_mixup
covid-19	1370417533384294411	no	manifold_mixup
covid-19	1370322823281999873	no	manifold_mixup
covid-19	1369770839877574668	no	manifold_mixup
covid-19	1371092000959791104	no	manifold_mixup
covid-19	1367369251221291009	no	manifold_mixup
covid-19	1368134445644083201	no	manifold_mixup
covid-19	1368839481814614016	no	manifold_mixup
covid-19	1370409317145456645	no	manifold_mixup
covid-19	1368969641523998722	no	manifold_mixup
covid-19	1370457409882361857	no	manifold_mixup
covid-19	1370058909642330117	no	manifold_mixup
covid-19	1368979786547163139	no	manifold_mixup
covid-19	1369996530527178752	no	manifold_mixup
covid-19	1367591614990872579	no	manifold_mixup
covid-19	1370182127363313664	no	manifold_mixup
covid-19	1369720463170101250	no	manifold_mixup
covid-19	1367490033448607758	no	manifold_mixup
covid-19	1367543408827510784	no	manifold_mixup
covid-19	1370539389613350913	no	manifold_mixup
covid-19	1370144051060686852	no	manifold_mixup
covid-19	1367946847281684484	no	manifold_mixup
covid-19	1370932727990644737	no	manifold_mixup
covid-19	1369702332485795840	no	manifold_mixup
covid-19	1369472224038682625	no	manifold_mixup
covid-19	1369343664523251720	yes	manifold_mixup
covid-19	1368178197993553925	no	manifold_mixup
covid-19	1370843248651087873	no	manifold_mixup
covid-19	1369527438623920131	no	manifold_mixup
covid-19	1370094687403540482	no	manifold_mixup
covid-19	1367376793632731142	no	manifold_mixup
covid-19	1370987656776138752	no	manifold_mixup
covid-19	1370041406048202753	no	manifold_mixup
covid-19	1368951811319754755	no	manifold_mixup
covid-19	1368701052254646280	no	manifold_mixup
covid-19	1369252646452948995	no	manifold_mixup
covid-19	1369063428770295808	no	manifold_mixup
covid-19	1368697437267914752	no	manifold_mixup
covid-19	1367651377833533449	no	manifold_mixup
covid-19	1367137080665636864	no	manifold_mixup
covid-19	1370358915930730499	no	manifold_mixup
covid-19	1369721125886824452	no	manifold_mixup
